Table_ID,Table_Label,Spatial_Coverage,Lowest_Geography,Unit,Measure,Pop_Base,Tiers,Variables,Variable_ID,Variable_Label,Categories,Cells,Interior_Cells,Cell_ID,Cell_Label_ONS_Prefix,Cell_Label_ONS,Cell_Label,EW_Count,EW_Pct,ctry,rgn,utla,ltla,msoa,ward,lsoa,oa
ts039asp,"Provision of unpaid care, age-standardised proportions",England & Wales,ltla,Person,Age-standardised proportions,All usual residents aged 5 years and over,1,1,is_carer_5a,Unpaid care (age standardised),5,4,5,ts039asp0002,Provision of unpaid care,Provides 19 or less hours unpaid care a week,Provides 19 or less hours unpaid care a week,4.4,4.84,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ts039asp,"Provision of unpaid care, age-standardised proportions",England & Wales,ltla,Person,Age-standardised proportions,All usual residents aged 5 years and over,1,1,is_carer_5a,Unpaid care (age standardised),5,4,5,ts039asp0003,Provision of unpaid care,Provides 20 to 49 hours unpaid care a week,Provides 20 to 49 hours unpaid care a week,1.9,2.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ts039asp,"Provision of unpaid care, age-standardised proportions",England & Wales,ltla,Person,Age-standardised proportions,All usual residents aged 5 years and over,1,1,is_carer_5a,Unpaid care (age standardised),5,4,5,ts039asp0004,Provision of unpaid care,Provides 50 or more hours unpaid carea week,Provides 50 or more hours unpaid carea week,2.8,3.08,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ts040,Number of disabled people in the household,England & Wales,oa,Household,Count,All households,2,1,hh_disabled_4a,Number of disabled people in household,4,4,4,ts0400001,Number of disabled people in household,Total: All households,Total: All households,24783199,100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts040,Number of disabled people in the household,England & Wales,oa,Household,Count,All households,2,1,hh_disabled_4a,Number of disabled people in household,4,4,4,ts0400002,Number of disabled people in household,No people disabled under the Equality Act in household,No people disabled under the Equality Act in household,16764706,67.65,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts040,Number of disabled people in the household,England & Wales,oa,Household,Count,All households,2,1,hh_disabled_4a,Number of disabled people in household,4,4,4,ts0400003,Number of disabled people in household,1 person disabled under the Equality Act in household,1 person disabled under the Equality Act in household,6346966,25.61,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts040,Number of disabled people in the household,England & Wales,oa,Household,Count,All households,2,1,hh_disabled_4a,Number of disabled people in household,4,4,4,ts0400004,Number of disabled people in household,2 or more people disabled under the Equality Act in household,2 or more people disabled under the Equality Act in household,1671527,6.74,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts041,Number of Households,England & Wales,oa,Household,Count,All households,1,1,households,Number of households,1,1,1,ts0410001,Number of households,Number of households; measures: Value,Total: All households,24783199,100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts044,Accommodation type,England & Wales,oa,Household,Count,All households,2,1,accommodation_type,Accommodation type,8,9,8,ts0440001,Accommodation type,Total: All households,Total: All households,24783200,100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts044,Accommodation type,England & Wales,oa,Household,Count,All households,2,1,accommodation_type,Accommodation type,8,9,8,ts0440002,Accommodation type,Detached,Detached,5753255,23.21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts044,Accommodation type,England & Wales,oa,Household,Count,All households,2,1,accommodation_type,Accommodation type,8,9,8,ts0440003,Accommodation type,Semi-detached,Semi-detached,7810175,31.51,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts044,Accommodation type,England & Wales,oa,Household,Count,All households,2,1,accommodation_type,Accommodation type,8,9,8,ts0440004,Accommodation type,Terraced,Terraced,5739467,23.16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts044,Accommodation type,England & Wales,oa,Household,Count,All households,2,1,accommodation_type,Accommodation type,8,9,8,ts0440005,Accommodation type,In a purpose-built block of flats or tenement,In a purpose-built block of flats or tenement,4126433,16.65,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts044,Accommodation type,England & Wales,oa,Household,Count,All households,2,1,accommodation_type,Accommodation type,8,9,8,ts0440006,Accommodation type,"Part of a converted or shared house, including bedsits","Part of a converted or shared house, including bedsits",845606,3.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts044,Accommodation type,England & Wales,oa,Household,Count,All households,2,1,accommodation_type,Accommodation type,8,9,8,ts0440007,Accommodation type,"Part of another converted building, for example, former school, church or warehouse","Part of another converted building, for example, former school, church or warehouse",195546,0.79,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts044,Accommodation type,England & Wales,oa,Household,Count,All households,2,1,accommodation_type,Accommodation type,8,9,8,ts0440008,Accommodation type,"In a commercial building, for example, in an office building, hotel or over a shop","In a commercial building, for example, in an office building, hotel or over a shop",208456,0.84,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts044,Accommodation type,England & Wales,oa,Household,Count,All households,2,1,accommodation_type,Accommodation type,8,9,8,ts0440009,Accommodation type,A caravan or other mobile or temporary structure,A caravan or other mobile or temporary structure,104262,0.42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts045,Car or van availability,England & Wales,oa,Household,Count,All households,2,1,number_of_cars_5a,Car or van availability,5,5,5,ts0450001,Number of cars or vans,Total: All households,Total: All households,24783199,100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts045,Car or van availability,England & Wales,oa,Household,Count,All households,2,1,number_of_cars_5a,Car or van availability,5,5,5,ts0450002,Number of cars or vans,No cars or vans in household,No cars or vans in household,5777957,23.31,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts045,Car or van availability,England & Wales,oa,Household,Count,All households,2,1,number_of_cars_5a,Car or van availability,5,5,5,ts0450003,Number of cars or vans,1 car or van in household,1 car or van in household,10236898,41.31,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts045,Car or van availability,England & Wales,oa,Household,Count,All households,2,1,number_of_cars_5a,Car or van availability,5,5,5,ts0450004,Number of cars or vans,2 cars or vans in household,2 cars or vans in household,6485738,26.17,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts045,Car or van availability,England & Wales,oa,Household,Count,All households,2,1,number_of_cars_5a,Car or van availability,5,5,5,ts0450005,Number of cars or vans,3 or more cars or vans in household,3 or more cars or vans in household,2282606,9.21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts046,Central heating,England & Wales,oa,Household,Count,All households,2,1,heating_type,Type of central heating in household,13,13,13,ts0460001,Type of central heating in household,Total: All households,Total: All households,24783199,100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts046,Central heating,England & Wales,oa,Household,Count,All households,2,1,heating_type,Type of central heating in household,13,13,13,ts0460002,Type of central heating in household,No central heating,No central heating,367132,1.48,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts046,Central heating,England & Wales,oa,Household,Count,All households,2,1,heating_type,Type of central heating in household,13,13,13,ts0460003,Type of central heating in household,Mains gas only,Mains gas only,18298725,73.84,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts046,Central heating,England & Wales,oa,Household,Count,All households,2,1,heating_type,Type of central heating in household,13,13,13,ts0460004,Type of central heating in household,Tank or bottled gas only,Tank or bottled gas only,260102,1.05,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts046,Central heating,England & Wales,oa,Household,Count,All households,2,1,heating_type,Type of central heating in household,13,13,13,ts0460005,Type of central heating in household,Electric only,Electric only,2113111,8.53,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts046,Central heating,England & Wales,oa,Household,Count,All households,2,1,heating_type,Type of central heating in household,13,13,13,ts0460006,Type of central heating in household,Oil only,Oil only,865940,3.49,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts046,Central heating,England & Wales,oa,Household,Count,All households,2,1,heating_type,Type of central heating in household,13,13,13,ts0460007,Type of central heating in household,Wood only,Wood only,35723,0.14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts046,Central heating,England & Wales,oa,Household,Count,All households,2,1,heating_type,Type of central heating in household,13,13,13,ts0460008,Type of central heating in household,Solid fuel only,Solid fuel only,49459,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts046,Central heating,England & Wales,oa,Household,Count,All households,2,1,heating_type,Type of central heating in household,13,13,13,ts0460009,Type of central heating in household,Renewable energy only,Renewable energy only,98732,0.4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts046,Central heating,England & Wales,oa,Household,Count,All households,2,1,heating_type,Type of central heating in household,13,13,13,ts0460010,Type of central heating in household,District or communal heat networks only,District or communal heat networks only,220917,0.89,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts046,Central heating,England & Wales,oa,Household,Count,All households,2,1,heating_type,Type of central heating in household,13,13,13,ts0460011,Type of central heating in household,Other central heating only,Other central heating only,225381,0.91,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts046,Central heating,England & Wales,oa,Household,Count,All households,2,1,heating_type,Type of central heating in household,13,13,13,ts0460012,Type of central heating in household,Two or more types of central heating (not including renewable energy),Two or more types of central heating (not including renewable energy),2113325,8.53,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts046,Central heating,England & Wales,oa,Household,Count,All households,2,1,heating_type,Type of central heating in household,13,13,13,ts0460013,Type of central heating in household,Two or more types of central heating (including renewable energy),Two or more types of central heating (including renewable energy),134652,0.54,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts047,Communal establishment residents by age and sex,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_position_sex_age_19a,Position in communal establishment and sex and age,19,23,19,ts0470001,Position in communal establishment and sex and age,Total: All usual residents in communal establishments,Total: All usual residents in communal establishments,1041694,100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts047,Communal establishment residents by age and sex,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_position_sex_age_19a,Position in communal establishment and sex and age,19,23,19,ts0470002,Position in communal establishment and sex and age,Resident,Resident,1000642,96.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts047,Communal establishment residents by age and sex,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_position_sex_age_19a,Position in communal establishment and sex and age,19,23,19,ts0470003,Position in communal establishment and sex and age,Resident:Male,Resident:Male,489030,46.95,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts047,Communal establishment residents by age and sex,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_position_sex_age_19a,Position in communal establishment and sex and age,19,23,19,ts0470004,Position in communal establishment and sex and age,Resident: Male: Aged 0 to 15 years,Resident: Male: Aged 0 to 15 years,18772,1.8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts047,Communal establishment residents by age and sex,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_position_sex_age_19a,Position in communal establishment and sex and age,19,23,19,ts0470005,Position in communal establishment and sex and age,Resident: Male: Aged 16 to 24 years,Resident: Male: Aged 16 to 24 years,229597,22.04,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts047,Communal establishment residents by age and sex,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_position_sex_age_19a,Position in communal establishment and sex and age,19,23,19,ts0470006,Position in communal establishment and sex and age,Resident: Male: Aged 25 to 34 years,Resident: Male: Aged 25 to 34 years,62558,6.01,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts047,Communal establishment residents by age and sex,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_position_sex_age_19a,Position in communal establishment and sex and age,19,23,19,ts0470007,Position in communal establishment and sex and age,Resident: Male: Aged 35 to 49 years,Resident: Male: Aged 35 to 49 years,46176,4.43,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts047,Communal establishment residents by age and sex,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_position_sex_age_19a,Position in communal establishment and sex and age,19,23,19,ts0470008,Position in communal establishment and sex and age,Resident: Male: Aged 50 to 64 years,Resident: Male: Aged 50 to 64 years,37230,3.57,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts047,Communal establishment residents by age and sex,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_position_sex_age_19a,Position in communal establishment and sex and age,19,23,19,ts0470009,Position in communal establishment and sex and age,Resident: Male: Aged 65 to 74 years,Resident: Male: Aged 65 to 74 years,25070,2.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts047,Communal establishment residents by age and sex,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_position_sex_age_19a,Position in communal establishment and sex and age,19,23,19,ts0470010,Position in communal establishment and sex and age,Resident: Male: Aged 75 to 84 years,Resident: Male: Aged 75 to 84 years,33747,3.24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts047,Communal establishment residents by age and sex,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_position_sex_age_19a,Position in communal establishment and sex and age,19,23,19,ts0470011,Position in communal establishment and sex and age,Resident: Male: Aged 85 years and over,Resident: Male: Aged 85 years and over,35880,3.44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts047,Communal establishment residents by age and sex,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_position_sex_age_19a,Position in communal establishment and sex and age,19,23,19,ts0470012,Position in communal establishment and sex and age,Resident:Female,Resident:Female,511612,49.11,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts047,Communal establishment residents by age and sex,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_position_sex_age_19a,Position in communal establishment and sex and age,19,23,19,ts0470013,Position in communal establishment and sex and age,Resident: Female: Aged 0 to 15 years,Resident: Female: Aged 0 to 15 years,14823,1.42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts047,Communal establishment residents by age and sex,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_position_sex_age_19a,Position in communal establishment and sex and age,19,23,19,ts0470014,Position in communal establishment and sex and age,Resident: Female: Aged 16 to 24 years,Resident: Female: Aged 16 to 24 years,233555,22.42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts047,Communal establishment residents by age and sex,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_position_sex_age_19a,Position in communal establishment and sex and age,19,23,19,ts0470015,Position in communal establishment and sex and age,Resident: Female: Aged 25 to 34 years,Resident: Female: Aged 25 to 34 years,24515,2.35,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts047,Communal establishment residents by age and sex,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_position_sex_age_19a,Position in communal establishment and sex and age,19,23,19,ts0470016,Position in communal establishment and sex and age,Resident: Female: Aged 35 to 49 years,Resident: Female: Aged 35 to 49 years,14755,1.42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts047,Communal establishment residents by age and sex,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_position_sex_age_19a,Position in communal establishment and sex and age,19,23,19,ts0470017,Position in communal establishment and sex and age,Resident: Female: Aged 50 to 64 years,Resident: Female: Aged 50 to 64 years,20229,1.94,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts047,Communal establishment residents by age and sex,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_position_sex_age_19a,Position in communal establishment and sex and age,19,23,19,ts0470018,Position in communal establishment and sex and age,Resident: Female: Aged 65 to 74 years,Resident: Female: Aged 65 to 74 years,20947,2.01,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts047,Communal establishment residents by age and sex,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_position_sex_age_19a,Position in communal establishment and sex and age,19,23,19,ts0470019,Position in communal establishment and sex and age,Resident: Female: Aged 75 to 84 years,Resident: Female: Aged 75 to 84 years,55239,5.3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts047,Communal establishment residents by age and sex,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_position_sex_age_19a,Position in communal establishment and sex and age,19,23,19,ts0470020,Position in communal establishment and sex and age,Resident: Female: Aged 85 years and over,Resident: Female: Aged 85 years and over,127549,12.24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts047,Communal establishment residents by age and sex,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_position_sex_age_19a,Position in communal establishment and sex and age,19,23,19,ts0470021,Position in communal establishment and sex and age,Staff or owner,Staff or owner,13904,1.33,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts047,Communal establishment residents by age and sex,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_position_sex_age_19a,Position in communal establishment and sex and age,19,23,19,ts0470022,Position in communal establishment and sex and age,Family member or partner of staff or owner,Family member or partner of staff or owner,4633,0.44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts047,Communal establishment residents by age and sex,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_position_sex_age_19a,Position in communal establishment and sex and age,19,23,19,ts0470023,Position in communal establishment and sex and age,Staying temporarily (no usual UK address),Staying temporarily (no usual UK address),22515,2.16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480001,Communal establishment management and type,Total: All usual residents in communal establishments,Total: All usual residents in communal establishments,1041693,100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480002,Communal establishment management and type,Medical and care establishment,Medical and care establishment,368118,35.34,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480003,Communal establishment management and type,Medical and care establishment:NHS,Medical and care establishment:NHS,7666,0.74,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480004,Communal establishment management and type,Medical and care establishment: NHS: General hospital,Medical and care establishment: NHS: General hospital,1193,0.11,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480005,Communal establishment management and type,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),Medical and care establishment: NHS: Mental health hospital or unit (including secure units),5645,0.54,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480006,Communal establishment management and type,Medical and care establishment: NHS: Other hospital,Medical and care establishment: NHS: Other hospital,828,0.08,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480007,Communal establishment management and type,Medical and care establishment:Local Authority,Medical and care establishment:Local Authority,12951,1.24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480008,Communal establishment management and type,Medical and care establishment: Local Authority: Children's home (including secure units),Medical and care establishment: Local Authority: Children's home (including secure units),331,0.03,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480009,Communal establishment management and type,Medical and care establishment: Local Authority: Care home with nursing,Medical and care establishment: Local Authority: Care home with nursing,2911,0.28,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480010,Communal establishment management and type,Medical and care establishment: Local Authority: Care home without nursing,Medical and care establishment: Local Authority: Care home without nursing,9464,0.91,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480011,Communal establishment management and type,Medical and care establishment: Local Authority: Other home,Medical and care establishment: Local Authority: Other home,245,0.02,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480012,Communal establishment management and type,Medical and care establishment:Registered Social Landlord or Housing Association,Medical and care establishment:Registered Social Landlord or Housing Association,3205,0.31,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480013,Communal establishment management and type,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,3205,0.31,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480014,Communal establishment management and type,Medical and care establishment:Other,Medical and care establishment:Other,344296,33.05,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480015,Communal establishment management and type,Medical and care establishment: Other: Care home with nursing,Medical and care establishment: Other: Care home with nursing,157534,15.12,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480016,Communal establishment management and type,Medical and care establishment: Other: Care home without nursing,Medical and care establishment: Other: Care home without nursing,174145,16.72,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480017,Communal establishment management and type,Medical and care establishment: Other: Children's home (including secure units),Medical and care establishment: Other: Children's home (including secure units),3287,0.32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480018,Communal establishment management and type,Medical and care establishment: Other: Mental health hospital or unit (including secure units),Medical and care establishment: Other: Mental health hospital or unit (including secure units),5647,0.54,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480019,Communal establishment management and type,Medical and care establishment: Other: Other hospital,Medical and care establishment: Other: Other hospital,671,0.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480020,Communal establishment management and type,Medical and care establishment: Other: Other establishment,Medical and care establishment: Other: Other establishment,3012,0.29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480021,Communal establishment management and type,Other establishment,Other establishment,645231,61.94,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480022,Communal establishment management and type,Other establishment: Defence,Other establishment: Defence,42096,4.04,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480023,Communal establishment management and type,Other establishment: Prison service,Other establishment: Prison service,65327,6.27,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480024,Communal establishment management and type,Other establishment: Approved premises (probation or bail hostel),Other establishment: Approved premises (probation or bail hostel),1527,0.15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480025,Communal establishment management and type,Other establishment: Detention centres and other detention,Other establishment: Detention centres and other detention,348,0.03,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480026,Communal establishment management and type,Other establishment: Education,Other establishment: Education,476561,45.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480027,Communal establishment management and type,"Other establishment: Hotel, guest house, B&B or youth hostel","Other establishment: Hotel, guest house, B&B or youth hostel",15048,1.44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
